title,description,url,folder,tags,created,cover,highlights
0nn0/terminal-mac-cheatsheet: List of my most used commands and shortcuts in the terminal for Mac,List of my most used commands and shortcuts in the terminal for Mac - 0nn0/terminal-mac-cheatsheet: List of my most used commands and shortcuts in the terminal for Mac,https://github.com/0nn0/terminal-mac-cheatsheet#shortcuts,BOOKMRKS-MTHRFCKR / PROGAMMING-MTHRFCKR / Terminal,terminal,"December 22, 2021 4:36 PM (UTC)",https://opengraph.githubassets.com/b1297e102f0b77e05c520c4969eea71067416c8acc70190017fddfb99737b7e2/0nn0/terminal-mac-cheatsheet,
macOS Terminal commands every Mac user should know,"These are the basic macOS Terminal commands to know for updating a Mac, forcing an unresponsive Mac to shut down, finding the differences between files easily and much more.",https://www.techrepublic.com/article/macos-terminal-commands-every-mac-user-should-know,BOOKMRKS-MTHRFCKR / PROGAMMING-MTHRFCKR / Terminal,terminal,"December 22, 2021 4:13 PM (UTC)",https://d1rytvr7gmk1sx.cloudfront.net/wp-content/uploads/2021/05/macosterminal-hero.jpg?x85972,
All commands,"A repository for the most elegant and useful UNIX commands.  Great commands can be shared, discussed and voted on to provide a comprehensive resource for working from the command-line",https://www.commandlinefu.com/commands/browse,BOOKMRKS-MTHRFCKR / PROGAMMING-MTHRFCKR / Terminal,terminal,"December 20, 2021 5:51 PM (UTC)",,
The Linux LS Command – How to List Files in a Directory + Option Flags,"Since the creation of Unix in the 1970s, a lot of operating systems have used it as their foundation. Many of these operating systems failed, while others succeeded.  Linux is one of the most popular Unix based operating systems. It's open source, and is used all over the world across",https://www.freecodecamp.org/news/the-linux-ls-command-how-to-list-files-in-a-directory-with-options,BOOKMRKS-MTHRFCKR / PROGAMMING-MTHRFCKR / Terminal,terminal,"January 18, 2022 9:51 PM (UTC)",https://www.freecodecamp.org/news/content/images/2020/09/article-banner-7.png,
Is there a way to represent a directory tree in a Github README.md?,"In my Githubs repos documentation I want to represent a directory tree structure like this:
Is there a way to do that with Github flavoured markdown, besides just creating it with ascii art?

So",https://stackoverflow.com/questions/23989232/is-there-a-way-to-represent-a-directory-tree-in-a-github-readme-md/35889620,BOOKMRKS-MTHRFCKR / PROGAMMING-MTHRFCKR / Terminal,terminal,"January 23, 2022 10:09 PM (UTC)",https://cdn.sstatic.net/Sites/stackoverflow/Img/apple-touch-icon.png?v=c78bd457575a,
A-Shell: Terminal for iOS | Hacker News,,https://news.ycombinator.com/item?id=22989950,BOOKMRKS-MTHRFCKR / PROGAMMING-MTHRFCKR / Terminal,terminal,"February 26, 2022 8:04 PM (UTC)",,
Charm – Tools to make the command line glamorous | Hacker News,,https://news.ycombinator.com/item?id=30048332,BOOKMRKS-MTHRFCKR / PROGAMMING-MTHRFCKR / Terminal,terminal,"February 26, 2022 8:06 PM (UTC)",,
A good terminal experience with iTerm2 and ZSH on macOS | by Julien Ponge | Medium,"I spend a fair amount of time in terminal emulators, and here is how I get a good experience on macOS. I use iTerm2, Zsh, and a few cool…",https://jponge.medium.com/a-good-terminal-experience-with-iterm2-and-zsh-on-macos-439c106aa22d,BOOKMRKS-MTHRFCKR / PROGAMMING-MTHRFCKR / Terminal,terminal,"February 24, 2022 1:17 PM (UTC)",https://miro.medium.com/max/1162/0*lYrh0Fxr05KLBtM8.png,
"Cool, but obscure unix tools :: Software architect Kristof Kovacs",,https://kkovacs.eu/cool-but-obscure-unix-tools,BOOKMRKS-MTHRFCKR / PROGAMMING-MTHRFCKR / Terminal,terminal,"March 12, 2022 10:02 PM (UTC)",,
cmd.to,Command to everything.,https://cmd.to/fm,BOOKMRKS-MTHRFCKR / PROGAMMING-MTHRFCKR / Terminal,terminal,"March 11, 2022 2:35 PM (UTC)",https://cmd.to/img/logo.png,
3v4l.org - online PHP shell with 250+ PHP versions,Visit 3v4l.org: an online shell that allows you to run your code on my server,https://3v4l.org,BOOKMRKS-MTHRFCKR / PROGAMMING-MTHRFCKR / Terminal,terminal,"March 11, 2022 1:17 PM (UTC)",,
"Warp—The blazingly fast, Rust-based terminal","Warp is a blazingly fast, Rust-based terminal built to make you and your team more productive at coding and DevOps.",https://www.warp.dev,BOOKMRKS-MTHRFCKR / PROGAMMING-MTHRFCKR / Terminal,terminal,"March 15, 2022 6:26 PM (UTC)",https://storage.googleapis.com/website-image-preview/www_warp_dev.png,
Shell Scripting Tutorial,"This tutorial is written to help people understand some of the basics of shell script programming (aka shell scripting), and hopefully to introduce some of the possibilities of simple but powerful programming available under the Bourne shell. As such, it has been written as a basis for one-on-one or group tutorials and exercises, and as a reference for subsequent use.",https://www.shellscript.sh,BOOKMRKS-MTHRFCKR / PROGAMMING-MTHRFCKR / Terminal,terminal,"March 16, 2022 5:31 PM (UTC)",https://www.shellscript.sh/img/wordcloud.png,
Amp - A complete text editor for your terminal,,https://amp.rs,BOOKMRKS-MTHRFCKR / PROGAMMING-MTHRFCKR / Terminal,terminal,"March 15, 2022 6:29 PM (UTC)",,
C++ Shell,C++ Shell,http://cpp.sh,BOOKMRKS-MTHRFCKR / PROGAMMING-MTHRFCKR / Terminal,terminal,"March 17, 2022 11:03 AM (UTC)",,
Nushell,A new type of shell.,https://www.nushell.sh,BOOKMRKS-MTHRFCKR / PROGAMMING-MTHRFCKR / Terminal,terminal,"March 17, 2022 10:48 PM (UTC)",,
MenuetOS,Linux UNIX,http://menuetos.net,BOOKMRKS-MTHRFCKR / PROGAMMING-MTHRFCKR / Terminal,terminal,"March 17, 2022 10:50 PM (UTC)",,
Micro - Home,a modern and intuitive terminal-based text editor,https://micro-editor.github.io,BOOKMRKS-MTHRFCKR / PROGAMMING-MTHRFCKR / Terminal,terminal,"March 17, 2022 10:53 PM (UTC)",,
kitty,"The fast, feature-rich, GPU based terminal emulator Fast Offloads rendering to the GPU for lower system load, Uses threaded rendering for absolutely minimal latency, Performance tradeoffs can be tu...",https://sw.kovidgoyal.net/kitty,BOOKMRKS-MTHRFCKR / PROGAMMING-MTHRFCKR / Terminal,terminal,"March 18, 2022 12:02 AM (UTC)",,
Scoop,"Scoop, a command-line installer for Windows",https://scoop.sh,BOOKMRKS-MTHRFCKR / PROGAMMING-MTHRFCKR / Terminal,terminal,"March 18, 2022 12:05 AM (UTC)",,
GoAccess - Visual Web Log Analyzer,GoAccess is an open source real-time web log analyzer and interactive viewer that runs in a terminal in *nix systems or through your browser.,https://goaccess.io,BOOKMRKS-MTHRFCKR / PROGAMMING-MTHRFCKR / Terminal,terminal,"March 18, 2022 12:39 AM (UTC)",https://goaccess.io/images/goaccess-real-time-html-big.png?20221101173113,
htop - an interactive process viewer,,https://htop.dev,BOOKMRKS-MTHRFCKR / PROGAMMING-MTHRFCKR / Terminal,terminal,"March 24, 2022 11:57 AM (UTC)",,
ZimTools,ZimTools Command Line Options Configurator. Make using the command line interface easier with this productive web tool.,https://zimtools.xyz,BOOKMRKS-MTHRFCKR / PROGAMMING-MTHRFCKR / Terminal,terminal,"March 12, 2022 11:33 PM (UTC)",https://zimtools.xyz/configs.jpg,
6 Command Line Tools for Productive Programmers,"Lately, I’ve been doing a lot more things at the command line. I’m not a hard-core terminal guy – I use VSCode more than Vim – but I’m always surpr...",https://earthly.dev/blog/command-line-tools,BOOKMRKS-MTHRFCKR / PROGAMMING-MTHRFCKR / Terminal,terminal,"July 7, 2022 4:20 PM (UTC)",https://earthly.dev/blog/generated/assets/images/command-line-tools/header-800-a028dbebd.jpg,
Earthly - Better Builds,Build automation for the container era,https://earthly.dev,BOOKMRKS-MTHRFCKR / PROGAMMING-MTHRFCKR / Terminal,terminal,"July 7, 2022 4:21 PM (UTC)",https://earthly.dev/assets/img/twitter-card-large.png,
@olaolum/scaffy - npm,"This is a simple CLI tool that allows you to bootstrap your projects with your own custom configuration. Sure we have CRA, and whatever the Vue equivalent of that is, but sometimes we have configuration files we would like to reuse. For instance, eslint, . Latest version: 1.1.2, last published: 23 days ago. Start using @olaolum/scaffy in your project by running `npm i @olaolum/scaffy`. There are no other projects in the npm registry using @olaolum/scaffy.",https://www.npmjs.com/package/@olaolum/scaffy?ref=producthunt,BOOKMRKS-MTHRFCKR / PROGAMMING-MTHRFCKR / Terminal,terminal,"August 5, 2022 8:11 PM (UTC)",https://static.npmjs.com/338e4905a2684ca96e08c7780fc68412.png,
fish shell,A smart and user-friendly command line shell,https://fishshell.com/?ref=producthunt,BOOKMRKS-MTHRFCKR / PROGAMMING-MTHRFCKR / Terminal,terminal,"August 5, 2022 8:14 PM (UTC)",,
Snipline | One shell command organizer to rule them all,Snipline is a developer tool for organizing your shell commands. Quickly copy your snippets and use them in your favourite terminal.,https://snipline.io/?ref=producthunt,BOOKMRKS-MTHRFCKR / PROGAMMING-MTHRFCKR / Terminal,terminal,"August 5, 2022 8:17 PM (UTC)",,
Tunshell - Remote shell into ephemeral environments,Tunshell is a simple and secure method to remote shell into ephemeral environments such as deployment pipelines or serverless functions.,https://tunshell.com/?ref=producthunt,BOOKMRKS-MTHRFCKR / PROGAMMING-MTHRFCKR / Terminal,terminal,"August 5, 2022 8:18 PM (UTC)",,
Uptime monitoring in your terminal — Binocs,,https://binocs.sh,BOOKMRKS-MTHRFCKR / PROGAMMING-MTHRFCKR / Terminal,terminal,"September 24, 2022 6:38 PM (UTC)",,
Textualize,The terminal can be more powerful and beautiful than you ever thought,https://www.textualize.io,BOOKMRKS-MTHRFCKR / PROGAMMING-MTHRFCKR / Terminal,"dev, terminal","October 27, 2022 9:41 AM (UTC)",https://www.textualize.io/img/social-share-view.png,
localhost.run | localhost.run,Connect web applications running on your computer to the internet instantly,http://localhost.run,BOOKMRKS-MTHRFCKR / PROGAMMING-MTHRFCKR / Terminal,"dev, terminal","October 28, 2022 1:52 AM (UTC)",,
Convert curl commands to code,Utility for converting cURL commands to code,https://curlconverter.com/,BOOKMRKS-MTHRFCKR / PROGAMMING-MTHRFCKR / Terminal / CLI,"CLI, curl","December 5, 2022 12:59 PM (UTC)",https://curlconverter.com/images/chrome.webp,
Fig,"Beautiful, community-driven documentation for 400+ CLI tools",https://fig.io/manual,BOOKMRKS-MTHRFCKR / PROGAMMING-MTHRFCKR / Terminal / CLI,CLI,"July 17, 2022 12:34 AM (UTC)",https://fig.io/images/screenshots/manual.png,
Commands.dev - Find commands at the speed of thought,"Commands.dev is a searchable, templated catalog of popular terminal commands curated from across the internet.",https://www.commands.dev,BOOKMRKS-MTHRFCKR / PROGAMMING-MTHRFCKR / Terminal / CLI,CLI,"July 16, 2022 8:01 PM (UTC)",https://www.commands.dev/commands-preview.png,
Coldbrew,A visual interface to quickly install your favorite macOS apps from Homebrew Cask,https://coldbrew.doom.sh/?ref=producthunt,BOOKMRKS-MTHRFCKR / PROGAMMING-MTHRFCKR / Terminal / CLI,CLI,"July 17, 2022 12:52 AM (UTC)",,
awk - remove duplicate lines across multiple txt files - Unix & Linux Stack Exchange,"I have 12 text files all in one folder, each with about 5 million lines, each file has no duplicate line on its own but there are duplicated across multiple files, I want to remove the duplicate li...",https://unix.stackexchange.com/questions/686377/remove-duplicate-lines-across-multiple-txt-files,BOOKMRKS-MTHRFCKR / PROGAMMING-MTHRFCKR / Terminal / CLI,CLI,"May 22, 2022 10:28 PM (UTC)",https://cdn.sstatic.net/Sites/unix/Img/apple-touch-icon.png?v=5cf7fe716a89,
🌈 Awesome CLI Workshoppers | LandOf.Dev,Awesome CLI Workshoppers: A list of CLI workshopper/adventure tutorials for various things. Inspired by awesome.,https://landof.dev/awesome/cli-workshoppers,BOOKMRKS-MTHRFCKR / PROGAMMING-MTHRFCKR / Terminal / CLI,CLI,"July 6, 2022 8:11 PM (UTC)",https://landof.dev/static/apple-touch-icon.4dc010d5ffb0.png,
shell.how - How this shell command works?,Explain shell commands using next-generation autocomplete from Fig.io,https://www.shell.how,BOOKMRKS-MTHRFCKR / PROGAMMING-MTHRFCKR / Terminal / CLI,CLI,"August 13, 2022 2:01 AM (UTC)",https://www.shell.how/og.jpg,
Automated dependency updates with pull requests - Deps,"Deps is a command line tool that can run locally and in CI, making dependency management easier.",https://www.dependencies.io,BOOKMRKS-MTHRFCKR / PROGAMMING-MTHRFCKR / Terminal / CLI,CLI,"August 5, 2022 8:24 PM (UTC)",https://www.dependencies.io/assets/img/open-graph.png,
Freshenv - Isolated Productive Developer Environments,"a command line application to build and develop your projects in completely isolated environments.Save, switch and restart your environments.",https://freshenv.io,BOOKMRKS-MTHRFCKR / PROGAMMING-MTHRFCKR / Terminal / CLI,CLI,"August 6, 2022 3:45 AM (UTC)",,
Homebrew Formulae,Homebrew’s package index,https://formulae.brew.sh,BOOKMRKS-MTHRFCKR / PROGAMMING-MTHRFCKR / Terminal / CLI,CLI,"August 12, 2022 4:29 AM (UTC)",https://brew.sh/assets/img/homebrew-256x256.png,
